"","num","title","year","word.count","president","party","st.flag","eoMatches.num","matchWords.num","stMatch.count","stMatchRatio","Id","Label"
"173","12003","Energy Policy and Conservation","1977",1832,"39-Jimmy Carter","D",TRUE,1,7,28,0.0152838427947598,"12003","12003"
"174","12129","Critical Energy Facility Program","1979",656,"39-Jimmy Carter","D",TRUE,1,11,10,0.0152439024390244,"12129","12129"
"175","13596","Amendments to Executive Orders 12131 and 13539","2011",394,"44-Barack Obama","D",TRUE,2,12,6,0.0152284263959391,"13596","13596"
"176","12346","Synthetic Fuels","1982",395,"40-Ronald Reagan","R",TRUE,1,3,6,0.0151898734177215,"12346","12346"
"177","11911","Preservation of Endangered Species","1976",596,"38-Gerald R. Ford","R",TRUE,0,10,9,0.0151006711409396,"11911","11911"
"178","11202","Permitting Student Trainees to be Given Career or Career-Conditional Appointments","1965",265,"36-Lyndon B. Johnson","D",TRUE,0,1,4,0.0150943396226415,"11202","11202"
"179","11918","Compensation for Damages Involving Nuclear Reactors of United States Warships","1976",333,"38-Gerald R. Ford","R",TRUE,0,7,5,0.015015015015015,"11918","11918"
"180","13499","Further Amendments to Executive Order 12835, Establishment of the National Economic Council","2009",134,"44-Barack Obama","D",TRUE,1,6,2,0.0149253731343284,"13499","13499"
"181","12844","Federal Use of Alternative Fueled Vehicles","1993",873,"42-William J. Clinton","D",TRUE,0,8,13,0.0148911798396334,"12844","12844"
"182","13691","Promoting Private Sector Cybersecurity Information Sharing","2015",2316,"44-Barack Obama","D",TRUE,6,17,34,0.0146804835924007,"13691","13691"
"183","12275","Design Liaison Council","1981",343,"39-Jimmy Carter","D",TRUE,0,18,5,0.0145772594752187,"12275","12275"
"184","13569","Amendments to Executive Orders 12824, 12835, 12859, and 13532, Reestablishment Pursuant to Executive Order 13498, and Revocation of Executive Order 13507","2011",344,"44-Barack Obama","D",TRUE,6,6,5,0.0145348837209302,"13569","13569"
"185","12891","Advisory Committee on Human Radiation Experiments","1994",1038,"42-William J. Clinton","D",TRUE,0,14,15,0.0144508670520231,"12891","12891"
"186","13693","Planning for Federal Sustainability in the Next Decade","2015",7174,"44-Barack Obama","D",TRUE,8,18,103,0.0143574017284639,"13693","13693"
"187","11790","Providing for the Effectuation of the Federal Energy Administration Act of 1974","1974",980,"37-Richard Nixon","R",TRUE,3,4,14,0.0142857142857143,"11790","11790"
"188","13089","Coral Reef Protection","1998",1331,"42-William J. Clinton","D",TRUE,0,18,19,0.01427498121713,"13089","13089"
"189","12641","John C. Stennis Space Center","1988",214,"40-Ronald Reagan","R",TRUE,0,2,3,0.014018691588785,"12641","12641"
"190","13621","White House Initiative on Educational Excellence for African Americans","2012",2604,"44-Barack Obama","D",TRUE,1,18,36,0.0138248847926267,"13621","13621"
"191","12242","Synthetic Fuels","1980",797,"39-Jimmy Carter","D",TRUE,0,5,11,0.013801756587202,"12242","12242"
"192","12040","Environmental Evaluation Functions","1978",220,"39-Jimmy Carter","D",TRUE,0,7,3,0.0136363636363636,"12040","12040"
"193","13137","Further Amendment to Executive Order 12975, as Amended, National Bioethics Advisory Commission","1999",367,"42-William J. Clinton","D",TRUE,1,4,5,0.0136239782016349,"13137","13137"
"194","12241","Accidents at Nuclear Power Facilities","1980",147,"39-Jimmy Carter","D",TRUE,0,2,2,0.0136054421768707,"12241","12241"
"195","11955","Permitting Certain Qualified Employees of the National Aeronautics and Space Administration to be Given Career or Career-Conditional Appointment","1977",297,"38-Gerald R. Ford","R",TRUE,0,1,4,0.0134680134680135,"11955","11955"
"196","10127","Establishing Airspace Reservations Over Certain Facilities of the United States Atomic Energy Commission","1950",372,"33-Harry S. Truman","D",TRUE,1,2,5,0.0134408602150538,"10127","10127"
"197","13580","Interagency Working Group on Coordination of Domestic Energy Development and Permitting in Alaska","2011",897,"44-Barack Obama","D",TRUE,1,17,12,0.0133779264214047,"13580","13580"
"198","12806","Establishment of a Fetal Tissue Bank","1992",229,"41-George H. W. Bush","R",TRUE,0,3,3,0.0131004366812227,"12806","12806"
"199","12499","President's Blue Ribbon Task Group on Nuclear Weapons Program Management","1985",536,"40-Ronald Reagan","R",TRUE,0,5,7,0.0130597014925373,"12499","12499"
"200","10562","Amending the Selective Service Regulations","1954",615,"34-Dwight D. Eisenhower","R",TRUE,1,2,8,0.0130081300813008,"10562","10562"
"201","10223","Further Providing for the Performance of Certain Functions Under the Defense Production Act of 1950","1951",155,"33-Harry S. Truman","D",TRUE,3,1,2,0.0129032258064516,"10223","10223"
"202","10542","Creating a Board of Inquiry To Report on a Labor Dispute Affecting the Operations of Atomic Energy Facilities","1954",233,"34-Dwight D. Eisenhower","R",TRUE,0,4,3,0.0128755364806867,"10542","10542"
"203","9934","Creating a Board of Inquiry to Report on a Labor Dispute Affecting the Operation of Atomic Energy Facilities","1948",234,"33-Harry S. Truman","D",TRUE,0,3,3,0.0128205128205128,"9934","9934"
"204","12659","Delegation of Authority Regarding the Naval Petroleum and Oil Shale Reserves","1988",158,"40-Ronald Reagan","R",TRUE,0,1,2,0.0126582278481013,"12659","12659"
"205","10543","Creating a Board of Inquiry To Report on a Labor Dispute Affecting the Operations of Atomic Energy Facilities","1954",240,"34-Dwight D. Eisenhower","R",TRUE,0,4,3,0.0125,"10543","10543"
"206","11248","Placing Certain Positions in Levels IV and V of the Federal Executive Salary Schedule","1965",160,"36-Lyndon B. Johnson","D",TRUE,2,6,2,0.0125,"11248","11248"
"207","13149","Greening the Government Through Federal Fleet and Transportation Efficiency","2000",2263,"42-William J. Clinton","D",TRUE,2,13,28,0.0123729562527618,"13149","13149"
"208","11751","Authorizing the Secretary of Transportation to Grant Exemptions From Daylight Saving Time and Realignments of Time Zone Limits","1973",325,"37-Richard Nixon","R",TRUE,0,4,4,0.0123076923076923,"11751","11751"
"209","11803","Establishing a Clemency Board to Review Certain Convictions of Persons Under Section 12 or 6 (j) of the Military Selective Service Act and Certain Discharges Issued Because of, and Certain Convictions for, Violations of Article 85, 86, or 87 of the Uniform Code of Military Justice and to Make Recommendations for Executive Clemency with Respect Thereto","1974",1140,"38-Gerald R. Ford","R",TRUE,0,6,14,0.012280701754386,"11803","11803"
"210","13591","Continuance of Certain Federal Advisory Committees","2011",326,"44-Barack Obama","D",TRUE,9,6,4,0.0122699386503067,"13591","13591"
"211","13041","Further Amendment to Executive Order 13010, as Amended","1997",164,"42-William J. Clinton","D",TRUE,1,2,2,0.0121951219512195,"13041","13041"
"212","13085","Establishment of the Enrichment Oversight Committee","1998",1317,"42-William J. Clinton","D",TRUE,1,13,16,0.0121488230827639,"13085","13085"
"213","11438","Prescribing Procedures Governing Interdepartmental Cash Awards to the Members of the Armed Forces","1968",494,"36-Lyndon B. Johnson","D",TRUE,0,4,6,0.0121457489878543,"11438","11438"
"214","12974","Continuance of Certain Federal Advisory Committees","1995",494,"42-William J. Clinton","D",TRUE,20,15,6,0.0121457489878543,"12974","12974"
"215","10657","Transferring to the Housing and Home Finance Administrator Certain Functions of the Atomic Energy Commission Under the Atomic Energy Community Act of 1955","1956",825,"34-Dwight D. Eisenhower","R",TRUE,1,3,10,0.0121212121212121,"10657","10657"
"216","12747","National Nutrition Monitoring Advisory Council","1991",990,"41-George H. W. Bush","R",TRUE,0,9,12,0.0121212121212121,"12747","12747"
"217","10824","Designating the National Aeronautics and Space Administration as an Agency To Have Certain Contractual Authority Under the Assignment of Claims Act of 1940, as Amended","1959",417,"34-Dwight D. Eisenhower","R",TRUE,0,5,5,0.0119904076738609,"10824","10824"
"218","11637","Adjusting Rates of Pay for Certain Statutory Pay Systems","1971",502,"37-Richard Nixon","R",TRUE,0,4,6,0.0119521912350598,"11637","11637"
"219","10841","Providing for the Carrying Out of Certain Provisions of the Atomic Energy Act of 1954, as Amended, Relating to International Cooperation","1959",504,"34-Dwight D. Eisenhower","R",TRUE,0,7,6,0.0119047619047619,"10841","10841"
"220","12240","Nuclear Safety Oversight Committee","1980",169,"39-Jimmy Carter","D",TRUE,1,1,2,0.0118343195266272,"12240","12240"
"221","11189","Placing Certain Positions in Levels IV and V of the Federal Executive Salary Schedule","1964",254,"36-Lyndon B. Johnson","D",TRUE,0,8,3,0.0118110236220472,"11189","11189"
"222","13316","Continuance of Certain Federal Advisory Committees","2003",678,"43-George W. Bush","R",TRUE,31,18,8,0.0117994100294985,"13316","13316"
"223","9908","Reservation of Source Material in Certain Lands Owned by the United States","1947",594,"33-Harry S. Truman","D",TRUE,2,3,7,0.0117845117845118,"9908","9908"
"224","12784","Delegation of Authority Regarding the Naval Petroleum and Oil Shale Reserves","1991",170,"41-George H. W. Bush","R",TRUE,0,1,2,0.0117647058823529,"12784","12784"
"225","11097","Amendment of Executive Order No. 10501, as Amended, Relating to Authority for the Original Classification of Defense Information and Material","1963",172,"35-John F. Kennedy","D",TRUE,3,2,2,0.0116279069767442,"11097","11097"
"226","11162","Adding the Postmaster General to the Membership of the President's Committee on Equal Employment Opportunity","1964",172,"36-Lyndon B. Johnson","D",TRUE,2,7,2,0.0116279069767442,"11162","11162"
"227","12758","Addition to Level IV of the Executive Schedule","1991",86,"41-George H. W. Bush","R",TRUE,1,1,1,0.0116279069767442,"12758","12758"
"228","13695","Termination of Emergency With Respect to the Risk of Nuclear Proliferation Created by the Accumulation of a Large Volume of Weapons-Usable Fissile Material in the Territory of the Russian Federation","2015",345,"44-Barack Obama","D",TRUE,1,2,4,0.0115942028985507,"13695","13695"
"229","13532","Promoting Excellence, Innovation, and Sustainability at Historically Black Colleges and Universities","2010",1473,"44-Barack Obama","D",TRUE,1,9,17,0.011541072640869,"13532","13532"
"230","10632","Suspension of Certain Provisions of the Officer Personnel Act of 1947, as Amended, Which Relate to the Promotion of Officers of the Medical Corps and Dental Corps of the Navy","1955",174,"34-Dwight D. Eisenhower","R",TRUE,0,2,2,0.0114942528735632,"10632","10632"
"231","10976","Suspension of the Eight-Hour Law as to Laborers and Mechanics Employed by the National Aeronautics and Space Administration","1961",348,"35-John F. Kennedy","D",TRUE,0,1,4,0.0114942528735632,"10976","10976"
"232","13555","White House Initiative on Educational Excellence for Hispanics","2010",1930,"44-Barack Obama","D",TRUE,1,11,22,0.0113989637305699,"13555","13555"
"233","11351","Amending Executive Order No. 11318, Designating the European Space Research Organization as a Public International Organization","1967",88,"36-Lyndon B. Johnson","D",TRUE,1,1,1,0.0113636363636364,"11351","11351"
"234","12532","Prohibiting Trade and Certain Other Transactions Involving South Africa","1985",1848,"40-Ronald Reagan","R",TRUE,0,14,21,0.0113636363636364,"12532","12532"
"235","9925","Establishing Airspace Reservations Over Certain Facilities of the United States Atomic Energy Commission","1948",357,"33-Harry S. Truman","D",TRUE,0,2,4,0.0112044817927171,"9925","9925"
"236","13151","Global Disaster Information Network","2000",1075,"42-William J. Clinton","D",TRUE,0,15,12,0.0111627906976744,"13151","13151"
"237","10500","Designation of the Power Authority of the State of New York and Establishment of the United States Section of the St. Lawrence River Joint Board of Engineers","1953",723,"34-Dwight D. Eisenhower","R",TRUE,0,2,8,0.0110650069156293,"10500","10500"
"238","11733","Further Amending Executive Order No. 10122 of April 14, 1950, Entitled ""Regulations Governing Payment of Disability Retirement Pay Hospitalization, and Re-Examination of Members and Former Members of the Uniformed Services""","1973",181,"37-Richard Nixon","R",TRUE,2,2,2,0.0110497237569061,"11733","11733"
"239","13302","Amending Executive Order 13212, Actions To Expedite Energy-Related Projects","2003",637,"43-George W. Bush","R",TRUE,1,11,7,0.010989010989011,"13302","13302"
"240","13336","American Indian and Alaska Native Education","2004",1280,"43-George W. Bush","R",TRUE,2,11,14,0.0109375,"13336","13336"
"241","11528","Changing the Jurisdiction and Membership of the New England River Basins Commission","1970",828,"37-Richard Nixon","R",TRUE,1,11,9,0.0108695652173913,"11528","11528"
"242","12829","National Industrial Security Program","1993",2672,"41-George H. W. Bush","R",TRUE,5,12,29,0.0108532934131737,"12829","12829"
"243","13045","Protection of Children From Environmental Health Risks and Safety Risks","1997",1670,"42-William J. Clinton","D",TRUE,2,19,18,0.0107784431137725,"13045","13045"
"244","11986","Executive Schedule","1977",186,"39-Jimmy Carter","D",TRUE,1,3,2,0.010752688172043,"11986","11986"
"245","13432","Cooperation Among Agencies in Protecting the Environment With Respect to Greenhouse Gas Emissions From Motor Vehicles, Nonroad Vehicles, and Nonroad Engines","2007",1116,"43-George W. Bush","R",TRUE,2,12,12,0.010752688172043,"13432","13432"
"246","13642","Making Open and Machine Readable the New Default for Government Information","2013",1030,"44-Barack Obama","D",TRUE,0,13,11,0.0106796116504854,"13642","13642"
"247","11691","Adjusting Rates of Pay for Certain Statutory Pay Systems","1972",563,"37-Richard Nixon","R",TRUE,0,4,6,0.0106571936056838,"11691","11691"
"248","11576","Adjusting Rates of Pay for Certain Statutory Pay Systems","1971",470,"37-Richard Nixon","R",TRUE,0,3,5,0.0106382978723404,"11576","11576"
"249","10548","Amendment of Executive Order No. 10450 of April 27, 1953, Relating to Security Requirements for Government Employment","1954",190,"34-Dwight D. Eisenhower","R",TRUE,1,2,2,0.0105263157894737,"10548","10548"
"250","13605","Supporting Safe and Responsible Development of Unconventional Domestic Natural Gas Resources","2012",761,"44-Barack Obama","D",TRUE,0,18,8,0.0105124835742444,"13605","13605"
"251","12399","Continuance of Certain Federal Advisory Committees","1982",572,"40-Ronald Reagan","R",TRUE,26,14,6,0.0104895104895105,"12399","12399"
"252","13423","Strengthening Federal Environmental, Energy, and Transportation Management","2007",2481,"43-George W. Bush","R",TRUE,6,9,26,0.0104796453043128,"13423","13423"
