"num","title","year","president","party","eoMatches.out.num","eoMatches.in.num","eoMatches.all.num","is.ostp","Id","Label","presidentNum","Category"
"11955","Permitting Certain Qualified Employees of the National Aeronautics and Space Administration to be Given Career or Career-Conditional Appointment","1977","Ford","R",0,1,1,FALSE,"11955","11955",38,"Other_non"
"10127","Establishing Airspace Reservations Over Certain Facilities of the United States Atomic Energy Commission","1950","Truman","D",1,2,3,FALSE,"10127","10127",33,"Other_non"
"13580","Interagency Working Group on Coordination of Domestic Energy Development and Permitting in Alaska","2011","Obama","D",1,2,3,TRUE,"13580","13580",44,"Obama_OSTP"
"12806","Establishment of a Fetal Tissue Bank","1992","H.W. Bush","R",0,0,0,FALSE,"12806","12806",41,"Other_non"
"12499","President's Blue Ribbon Task Group on Nuclear Weapons Program Management","1985","Reagan","R",0,1,1,FALSE,"12499","12499",40,"Other_non"
"10562","Amending the Selective Service Regulations","1954","Eisenhower","R",1,3,4,FALSE,"10562","10562",34,"Other_non"
"10223","Further Providing for the Performance of Certain Functions Under the Defense Production Act of 1950","1951","Truman","D",3,2,5,FALSE,"10223","10223",33,"Other_non"
"10542","Creating a Board of Inquiry To Report on a Labor Dispute Affecting the Operations of Atomic Energy Facilities","1954","Eisenhower","R",0,1,1,FALSE,"10542","10542",34,"Other_non"
"9934","Creating a Board of Inquiry to Report on a Labor Dispute Affecting the Operation of Atomic Energy Facilities","1948","Truman","D",0,0,0,FALSE,"9934","9934",33,"Other_non"
"12659","Delegation of Authority Regarding the Naval Petroleum and Oil Shale Reserves","1988","Reagan","R",0,0,0,FALSE,"12659","12659",40,"Other_non"
"10543","Creating a Board of Inquiry To Report on a Labor Dispute Affecting the Operations of Atomic Energy Facilities","1954","Eisenhower","R",0,1,1,FALSE,"10543","10543",34,"Other_non"
"11248","Placing Certain Positions in Levels IV and V of the Federal Executive Salary Schedule","1965","Johnson","D",2,41,43,FALSE,"11248","11248",36,"Other_non"
"13149","Greening the Government Through Federal Fleet and Transportation Efficiency","2000","Clinton","D",2,1,3,FALSE,"13149","13149",42,"Other_non"
"11751","Authorizing the Secretary of Transportation to Grant Exemptions From Daylight Saving Time and Realignments of Time Zone Limits","1973","Nixon","R",0,0,0,FALSE,"11751","11751",37,"Other_non"
"11803","Establishing a Clemency Board to Review Certain Convictions of Persons Under Section 12 or 6 (j) of the Military Selective Service Act and Certain Discharges Issued Because of, and Certain Convictions for, Violations of Article 85, 86, or 87 of the Uniform Code of Military Justice and to Make Recommendations for Executive Clemency with Respect Thereto","1974","Ford","R",0,5,5,FALSE,"11803","11803",38,"Other_non"
"13591","Continuance of Certain Federal Advisory Committees","2011","Obama","D",9,2,11,TRUE,"13591","13591",44,"Obama_OSTP"
"13041","Further Amendment to Executive Order 13010, as Amended","1997","Clinton","D",1,1,2,TRUE,"13041","13041",42,"Other_OSTP"
"11438","Prescribing Procedures Governing Interdepartmental Cash Awards to the Members of the Armed Forces","1968","Johnson","D",0,2,2,FALSE,"11438","11438",36,"Other_non"
"12974","Continuance of Certain Federal Advisory Committees","1995","Clinton","D",20,1,21,TRUE,"12974","12974",42,"Other_OSTP"
"10657","Transferring to the Housing and Home Finance Administrator Certain Functions of the Atomic Energy Commission Under the Atomic Energy Community Act of 1955","1956","Eisenhower","R",1,3,4,FALSE,"10657","10657",34,"Other_non"
"12747","National Nutrition Monitoring Advisory Council","1991","H.W. Bush","R",0,0,0,FALSE,"12747","12747",41,"Other_non"
"10824","Designating the National Aeronautics and Space Administration as an Agency To Have Certain Contractual Authority Under the Assignment of Claims Act of 1940, as Amended","1959","Eisenhower","R",0,0,0,FALSE,"10824","10824",34,"Other_non"
"11637","Adjusting Rates of Pay for Certain Statutory Pay Systems","1971","Nixon","R",0,1,1,FALSE,"11637","11637",37,"Other_non"
"10841","Providing for the Carrying Out of Certain Provisions of the Atomic Energy Act of 1954, as Amended, Relating to International Cooperation","1959","Eisenhower","R",0,4,4,FALSE,"10841","10841",34,"Other_non"
"12240","Nuclear Safety Oversight Committee","1980","Carter","D",1,0,1,FALSE,"12240","12240",39,"Other_non"
"11189","Placing Certain Positions in Levels IV and V of the Federal Executive Salary Schedule","1964","Johnson","D",0,2,2,FALSE,"11189","11189",36,"Other_non"
"9908","Reservation of Source Material in Certain Lands Owned by the United States","1947","Truman","D",2,1,3,FALSE,"9908","9908",33,"Other_non"
"13316","Continuance of Certain Federal Advisory Committees","2003","W. Bush","R",31,1,32,FALSE,"13316","13316",43,"Other_non"
"12784","Delegation of Authority Regarding the Naval Petroleum and Oil Shale Reserves","1991","H.W. Bush","R",0,0,0,FALSE,"12784","12784",41,"Other_non"
"10632","Suspension of Certain Provisions of the Officer Personnel Act of 1947, as Amended, Which Relate to the Promotion of Officers of the Medical Corps and Dental Corps of the Navy","1955","Eisenhower","R",0,0,0,FALSE,"10632","10632",34,"Other_non"
"11097","Amendment of Executive Order No. 10501, as Amended, Relating to Authority for the Original Classification of Defense Information and Material","1963","Kennedy","D",3,1,4,TRUE,"11097","11097",35,"Other_OSTP"
"11162","Adding the Postmaster General to the Membership of the President's Committee on Equal Employment Opportunity","1964","Johnson","D",2,1,3,FALSE,"11162","11162",36,"Other_non"
"12758","Addition to Level IV of the Executive Schedule","1991","H.W. Bush","R",1,0,1,FALSE,"12758","12758",41,"Other_non"
"13695","Termination of Emergency With Respect to the Risk of Nuclear Proliferation Created by the Accumulation of a Large Volume of Weapons-Usable Fissile Material in the Territory of the Russian Federation","2015","Obama","D",1,0,1,FALSE,"13695","13695",44,"Obama_non"
"13532","Promoting Excellence, Innovation, and Sustainability at Historically Black Colleges and Universities","2010","Obama","D",1,5,6,FALSE,"13532","13532",44,"Obama_non"
"10976","Suspension of the Eight-Hour Law as to Laborers and Mechanics Employed by the National Aeronautics and Space Administration","1961","Kennedy","D",0,1,1,FALSE,"10976","10976",35,"Other_non"
"13555","White House Initiative on Educational Excellence for Hispanics","2010","Obama","D",1,3,4,FALSE,"13555","13555",44,"Obama_non"
"13085","Establishment of the Enrichment Oversight Committee","1998","Clinton","D",1,2,3,FALSE,"13085","13085",42,"Other_non"
"11351","Amending Executive Order No. 11318, Designating the European Space Research Organization as a Public International Organization","1967","Johnson","D",1,1,2,FALSE,"11351","11351",36,"Other_non"
"12532","Prohibiting Trade and Certain Other Transactions Involving South Africa","1985","Reagan","R",0,2,2,FALSE,"12532","12532",40,"Other_non"
"13704","Presidential Innovation Fellows Program","2015","Obama","D",0,0,0,FALSE,"13704","13704",44,"Obama_non"
"9925","Establishing Airspace Reservations Over Certain Facilities of the United States Atomic Energy Commission","1948","Truman","D",0,1,1,FALSE,"9925","9925",33,"Other_non"
"13151","Global Disaster Information Network","2000","Clinton","D",0,1,1,FALSE,"13151","13151",42,"Other_non"
"10500","Designation of the Power Authority of the State of New York and Establishment of the United States Section of the St. Lawrence River Joint Board of Engineers","1953","Eisenhower","R",0,0,0,FALSE,"10500","10500",34,"Other_non"
"11733","Further Amending Executive Order No. 10122 of April 14, 1950, Entitled ""Regulations Governing Payment of Disability Retirement Pay Hospitalization, and Re-Examination of Members and Former Members of the Uniformed Services""","1973","Nixon","R",2,0,2,FALSE,"11733","11733",37,"Other_non"
"13302","Amending Executive Order 13212, Actions To Expedite Energy-Related Projects","2003","W. Bush","R",1,0,1,FALSE,"13302","13302",43,"Other_non"
"13336","American Indian and Alaska Native Education","2004","W. Bush","R",2,1,3,FALSE,"13336","13336",43,"Other_non"
"11528","Changing the Jurisdiction and Membership of the New England River Basins Commission","1970","Nixon","R",1,1,2,FALSE,"11528","11528",37,"Other_non"
"12829","National Industrial Security Program","1993","H.W. Bush","R",5,12,17,FALSE,"12829","12829",41,"Other_non"
"13757","Taking Additional Steps To Address the National Emergency With Respect to Significant Malicious Cyber-Enabled Activities","2016","Obama","D",1,0,1,FALSE,"13757","13757",44,"Obama_non"
"13045","Protection of Children From Environmental Health Risks and Safety Risks","1997","Clinton","D",2,2,4,TRUE,"13045","13045",42,"Other_OSTP"
"11986","Executive Schedule","1977","Carter","D",1,0,1,FALSE,"11986","11986",39,"Other_non"
"13432","Cooperation Among Agencies in Protecting the Environment With Respect to Greenhouse Gas Emissions From Motor Vehicles, Nonroad Vehicles, and Nonroad Engines","2007","W. Bush","R",2,1,3,FALSE,"13432","13432",43,"Other_non"
"13642","Making Open and Machine Readable the New Default for Government Information","2013","Obama","D",0,2,2,TRUE,"13642","13642",44,"Obama_OSTP"
"11691","Adjusting Rates of Pay for Certain Statutory Pay Systems","1972","Nixon","R",0,2,2,FALSE,"11691","11691",37,"Other_non"
"11576","Adjusting Rates of Pay for Certain Statutory Pay Systems","1971","Nixon","R",0,1,1,FALSE,"11576","11576",37,"Other_non"
"10548","Amendment of Executive Order No. 10450 of April 27, 1953, Relating to Security Requirements for Government Employment","1954","Eisenhower","R",1,0,1,FALSE,"10548","10548",34,"Other_non"
"13605","Supporting Safe and Responsible Development of Unconventional Domestic Natural Gas Resources","2012","Obama","D",0,0,0,TRUE,"13605","13605",44,"Obama_OSTP"
"12399","Continuance of Certain Federal Advisory Committees","1982","Reagan","R",26,1,27,FALSE,"12399","12399",40,"Other_non"
"13423","Strengthening Federal Environmental, Energy, and Transportation Management","2007","W. Bush","R",6,3,9,FALSE,"13423","13423",43,"Other_non"
"13563","Improving Regulation and Regulatory Review","2011","Obama","D",1,6,7,FALSE,"13563","13563",44,"Obama_non"
"13681","Improving the Security of Consumer Financial Transactions","2014","Obama","D",0,0,0,TRUE,"13681","13681",44,"Obama_OSTP"
"10926","Amending Executive Order No. 10919, February 17, 1961, to Extend the Time Within Which the Board Created Therein, to Investigate a Dispute Between Pan American World Airways, Inc., and Certain of its Employees, Shall Report its Findings to the President","1961","Kennedy","D",1,1,2,FALSE,"10926","10926",35,"Other_non"
"12153","Price Controls on Heavy Crude Oil","1979","Carter","D",2,3,5,FALSE,"12153","12153",39,"Other_non"
"12849","Implementation of Agreement With the European Community on Government Procurement","1993","Clinton","D",0,0,0,FALSE,"12849","12849",42,"Other_non"
"12929","Delegation of Authority Regarding the Naval Petroleum and Oil Shale Reserves","1994","Clinton","D",0,0,0,FALSE,"12929","12929",42,"Other_non"
"13676","Combating Antibiotic-Resistant Bacteria","2014","Obama","D",0,1,1,TRUE,"13676","13676",44,"Obama_OSTP"
"13592","Improving American Indian and Alaska Native Educational Opportunities and Strengthening Tribal Colleges and Universities","2011","Obama","D",3,1,4,FALSE,"13592","13592",44,"Obama_non"
"13705","Designating the International Renewable Energy Agency as a Public International Organization Entitled To Enjoy Certain Privileges, Exemptions, and Immunities","2015","Obama","D",0,0,0,FALSE,"13705","13705",44,"Obama_non"
"9865","Providing for the Protection Abroad of Inventions Resulting from Research Financed by the Government","1947","Truman","D",3,1,4,FALSE,"9865","9865",33,"Other_non"
"11739","Adjusting Rates of Pay for Certain Statutory Pay Systems","1973","Nixon","R",0,1,1,FALSE,"11739","11739",37,"Other_non"
"10230","Amending the Selective Service Regulations","1951","Truman","D",1,2,3,FALSE,"10230","10230",33,"Other_non"
"12658","President's Commission on Catastrophic Nuclear Accidents","1988","Reagan","R",0,2,2,FALSE,"12658","12658",40,"Other_non"
"13533","Providing an Order of Succession Within the Department of Defense","2010","Obama","D",1,0,1,FALSE,"13533","13533",44,"Obama_non"
"11768","Placing Certain Positions in Levels IV and V of the Executive Schedule","1974","Nixon","R",1,5,6,FALSE,"11768","11768",37,"Other_non"
"12171","Exclusions From the Federal Labor-Management Relations Program","1979","Carter","D",0,15,15,FALSE,"12171","12171",39,"Other_non"
"10443","Suspension of the Eight-Hour Law as to Laborers and Mechanics Employed by the Atomic Energy Commission on Public Work Essential to the National Defense","1953","Eisenhower","R",0,0,0,FALSE,"10443","10443",34,"Other_non"
"13587","Structural Reforms To Improve the Security of Classified Networks and the Responsible Sharing and Safeguarding of Classified Information","2011","Obama","D",10,0,10,FALSE,"13587","13587",44,"Obama_non"
"13746","Advancing the Goals of the Power Africa Initiative to Expand Access to Electricity in Sub-Saharan Africa Through the Establishment of the President's Power Africa Working Group","2016","Obama","D",0,0,0,FALSE,"13746","13746",44,"Obama_non"
"12428","President's Commission on Industrial Competitiveness","1983","Reagan","R",0,3,3,FALSE,"12428","12428",40,"Other_non"
"13589","Promoting Efficient Spending","2011","Obama","D",1,0,1,FALSE,"13589","13589",44,"Obama_non"
"10185","Amendment of Executive Order No. 10166 of October 4, 1950","1950","Truman","D",1,1,2,FALSE,"10185","10185",33,"Other_non"
"12657","Federal Emergency Management Agency Assistance in Emergency Preparedness Planning at Commercial Nuclear Power Plants","1988","Reagan","R",3,1,4,FALSE,"12657","12657",40,"Other_non"
"13410","Promoting Quality and Efficient Health Care in Federal Government Administered or Sponsored Health Care Programs","2006","W. Bush","R",0,0,0,FALSE,"13410","13410",43,"Other_non"
"12130","President's Commission on the Accident at Three Mile Island","1979","Carter","D",0,1,1,FALSE,"12130","12130",39,"Other_non"
"13385","Continuance of Certain Federal Advisory Committees and Amendments to and Revocation of Other Executive Orders","2005","W. Bush","R",20,1,21,TRUE,"13385","13385",43,"Other_OSTP"
"13575","Establishment of the White House Rural Council","2011","Obama","D",0,0,0,TRUE,"13575","13575",44,"Obama_OSTP"
"12742","National Security Industrial Responsiveness","1991","H.W. Bush","R",0,1,1,FALSE,"12742","12742",41,"Other_non"
